"data";"1THB";"1USD";"1AUD";"1HKD";"1CAD";"1NZD";"1SGD";"1EUR";"100HUF";"1CHF";"1GBP";"1UAH";"100JPY";"1CZK";"1DKK";"100ISK";"1NOK";"1SEK";"1HRK";"1RON";"1BGN";"1TRY";"1ILS";"100CLP";"1PHP";"1MXN";"1ZAR";"1BRL";"1MYR";"1RUB";"10000IDR";"100INR";"100KRW";"1CNY";"1XDR"
2015-04-22;0,1148;3,7125;2,8946;0,4791;3,036;2,8673;2,759;4,0015;1,3329;3,9005;5,5673;0,1632;3,1086;0,1458;0,5363;2,7295;0,4738;0,4299;0,5282;0,9033;2,0459;1,3832;0,9417;0,6024;0,084;0,2412;0,3067;1,2236;1,0287;0,0694;2,8674;5,8958;0,3441;0,6006;5,1545
2015-04-23;0,1152;3,7371;2,8903;0,482;3,0504;2,8301;2,7749;4,0075;1,3282;3,8653;5,6049;0,1642;3,114;0,1463;0,5371;2,729;0,4711;0,428;0,5285;0,9068;2,049;1,3684;0,9477;0,6036;0,0844;0,2414;0,3043;1,2418;1,0308;0,0724;2,8904;5,9129;0,3448;0,6035;5,1619
2015-04-24;0,1134;3,6895;2,8741;0,4761;3,0426;2,7925;2,76;4,0161;1,3351;3,8732;5,5876;0,1636;3,088;0,1463;0,5382;2,7293;0,473;0,4282;0,5278;0,9102;2,0534;1,3529;0,9409;0,5998;0,0834;0,2403;0,3031;1,2403;1,0309;0,0731;2,8966;5,8015;0,3419;0,6048;5,1515
2015-04-27;0,1136;3,7115;2,8997;0,4789;3,0481;2,8204;2,7842;4,0214;1,3303;3,8822;5,6216;0,1617;3,114;0,1465;0,539;2,7356;0,4773;0,4308;0,5296;0,9097;2,0561;1,36;0,9434;0,6054;0,0837;0,241;0,306;1,2564;1,0406;0,0721;2,8612;5,8277;0,3457;0,5968;5,1511
2015-04-28;0,1126;3,6751;2,9028;0,4742;3,0381;2,8188;2,7707;4,0075;1,3301;3,8441;5,5908;0,1615;3,088;0,1457;0,5372;2,7299;0,4777;0,4268;0,5278;0,9078;2,049;1,368;0,9421;0,6018;0,083;0,2393;0,307;1,2596;1,0333;0,0705;2,8394;5,816;0,3432;0,5943;5,1406
2015-04-29;0,1109;3,6396;2,9067;0,4696;3,0272;2,8033;2,7552;4,006;1,3284;3,8156;5,6012;0,1733;3,0541;0,1461;0,5368;2,7326;0,4765;0,4328;0,5286;0,9121;2,0483;1,3663;0,94;0,5996;0,0821;0,2385;0,3072;1,2381;1,0234;0,0705;2,8201;5,7578;0,3408;0,5872;5,1117
2015-04-30;0,1092;3,5987;2,8578;0,4643;2,9922;2,7393;2,7217;4,0337;1,3312;3,8438;5,5622;0,1709;3,0274;0,1471;0,5406;2,7459;0,48;0,4354;0,533;0,9123;2,0624;1,3519;0,935;0,5901;0,0807;0,2361;0,3046;1,2161;1,0097;0,07;2,8237;5,6451;0,3349;0,5818;5,122
2015-05-04;0,109;3,632;2,8441;0,4685;2,9902;2,7375;2,7259;4,0465;1,3325;3,8756;5,5024;0,1721;3,0235;0,1476;0,5421;2,7518;0,478;0,4333;0,5336;0,9131;2,0689;1,3397;0,9351;0,5937;0,0814;0,234;0,3018;1,2047;1,0095;0,0702;2,7687;5,7061;0,336;0,5847;5,0776
2015-05-05;0,1084;3,6205;2,8508;0,467;2,9883;2,7189;2,7079;4,0179;1,3325;3,8619;5,4758;0,1712;3,01;0,147;0,5383;2,7296;0,4728;0,4314;0,5295;0,9081;2,0544;1,3361;0,9333;0,589;0,0811;0,2343;0,3007;1,173;1,0017;0,0705;2,7719;5,704;0,3341;0,5847;5,0434
2015-05-06;0,1086;3,6116;2,8815;0,4659;3,0029;2,7059;2,7182;4,0552;1,3311;3,9064;5,4807;0,1736;3,0158;0,1479;0,5433;2,7549;0,4802;0,4354;0,535;0,9135;2,0734;1,3345;0,9335;0,5921;0,0812;0,2354;0,3003;1,1815;1,0114;0,0725;2,79;5,6875;0,334;0,5815;5,1035
2015-05-07;0,1067;3,583;2,8467;0,462;2,9678;2,6791;2,6932;4,0685;1,3261;3,9285;5,4432;0,1722;3,0017;0,1484;0,545;2,7499;0,4887;0,4375;0,5372;0,9156;2,0802;1,3227;0,9297;0,5851;0,0801;0,233;0,2963;1,181;1,0066;0,0707;2,7536;5,5806;0,3279;0,5775;5,0903
2015-05-08;0,1077;3,6095;2,8556;0,4656;2,9844;2,6833;2,7122;4,0552;1,3406;3,9166;5,588;0,1761;3,0064;0,1478;0,5433;2,7271;0,4836;0,4363;0,5362;0,9114;2,0734;1,3443;0,9332;0,5917;0,0808;0,2361;0,3003;1,1927;1,0032;0,0709;2,7372;5,6404;0,3311;0,5813;5,0593
2015-05-11;0,1084;3,6489;2,8846;0,4708;3,0077;2,6957;2,7352;4,0767;1,338;3,9216;5,6242;0,1776;3,0438;0,1486;0,5463;2,7508;0,4842;0,441;0,5391;0,9154;2,0844;1,3501;0,9432;0,6031;0,0818;0,2402;0,3044;1,2264;1,0133;0,071;2,7714;5,7089;0,3342;0,5882;5,1093
2015-05-12;0,1076;3,6447;2,8991;0,4702;3,0222;2,6844;2,7289;4,103;1,3359;3,9399;5,6978;0,1752;3,0362;0,1496;0,5498;2,7676;0,4865;0,4402;0,5421;0,9198;2,0978;1,3539;0,9441;0,5981;0,0813;0,2379;0,3008;1,1924;1,0199;0,0719;2,7978;5,6758;0,3324;0,5876;5,1723
2015-05-13;0,1081;3,63;2,905;0,4683;3,0297;2,6946;2,7282;4,0765;1,3344;3,9126;5,7098;0,1768;3,031;0,1488;0,5463;2,7488;0,4873;0,4373;0,5395;0,9155;2,0843;1,3675;0,9424;0,6009;0,0812;0,2378;0,3035;1,2015;1,0096;0,0732;2,7442;5,6661;0,3307;0,5855;5,1174
2015-05-14;0,1072;3,5921;2,8993;0,4632;3,0026;2,6898;2,7189;4,0945;1,3298;3,9295;5,6601;0,1747;3,0121;0,1492;0,5486;2,761;0,4878;0,437;0,5426;0,9184;2,0935;1,3686;0,9377;0,595;0,0805;0,2356;0,3021;1,1811;1,0026;0,0721;2,7517;5,6166;0,3289;0,5786;5,1447
2015-05-15;0,1065;3,5719;2,8645;0,4608;2,9741;2,6605;2,6979;4,0587;1,3239;3,8955;5,6269;0,1718;2,9891;0,1483;0,5436;2,7368;0,4854;0,4323;0,5378;0,9146;2,0752;1,3803;0,9346;0,6006;0,0804;0,2362;0,3028;1,1934;1,002;0,0712;2,7359;5,6258;0,3288;0,5751;5,0489
2015-05-18;0,1067;3,555;2,8475;0,4585;2,9509;2,6376;2,6869;4,0468;1,3221;3,8642;5,5672;0,1598;2,9693;0,1479;0,5422;2,7288;0,4832;0,4316;0,5367;0,911;2,0691;1,3781;0,9304;0,595;0,0799;0,2363;0,3007;1,1821;0,9959;0,0724;2,7042;5,5864;0,327;0,5732;5,0584
2015-05-19;0,1082;3,6152;2,8817;0,4663;2,9674;2,6815;2,7148;4,0465;1,322;3,8787;5,6194;0,1625;3,0124;0,1479;0,5425;2,7295;0,4847;0,4349;0,5372;0,9097;2,0689;1,3989;0,9391;0,6021;0,0812;0,2392;0,3052;1,2018;1,0034;0,0732;2,7076;5,6861;0,3318;0,5829;5,0386
2015-05-20;0,1088;3,6538;2,8861;0,4715;2,9895;2,6811;2,734;4,0606;1,323;3,8977;5,6685;0,1643;3,0234;0,1484;0,5444;2,7427;0,4841;0,4359;0,5394;0,9126;2,0761;1,4027;0,9427;0,605;0,082;0,2405;0,306;1,2009;1,0113;0,073;2,7684;5,739;0,3334;0,5893;5,1119
2015-05-21;0,1095;3,6605;2,8956;0,4722;3,0071;2,6827;2,7425;4,0836;1,3322;3,926;5,733;0,1645;3,0286;0,1495;0,5476;2,7583;0,4865;0,4411;0,5415;0,9185;2,0879;1,4248;0,9478;0,6059;0,0823;0,2418;0,3102;1,217;1,0167;0,0734;2,7884;5,7548;0,3351;0,5905;5,1477
2015-05-22;0,11;3,669;2,8985;0,4733;3,007;2,7049;2,7582;4,098;1,3347;3,9355;5,7447;0,1649;3,0375;0,1497;0,5496;2,7652;0,4876;0,4433;0,5433;0,9225;2,0953;1,4145;0,9497;0,6071;0,0824;0,2415;0,311;1,2058;1,0236;0,0735;2,8068;5,7779;0,3365;0,5923;5,177
2015-05-25;0,1118;3,75;2,9355;0,4838;3,05;2,7401;2,7955;4,1149;1,3373;3,9757;5,8063;0,1685;3,083;0,1503;0,5519;2,7832;0,49;0,4459;0,5456;0,9246;2,1039;1,4385;0,9619;0,6167;0,0841;0,2457;0,3138;1,2102;1,0362;0,0752;2,8447;5,8978;0,3416;0,6051;5,1857
2015-05-26;0,1122;3,7898;2,9499;0,4889;3,0663;2,7574;2,8103;4,1279;1,3379;3,9864;5,8386;0,1703;3,0869;0,1507;0,5537;2,7957;0,4927;0,4487;0,5462;0,9259;2,1105;1,4408;0,977;0,6204;0,0848;0,2479;0,3158;1,2231;1,0395;0,0751;2,8537;5,933;0,3425;0,6105;5,2021
2015-05-27;0,1123;3,7906;2,9363;0,4891;3,0523;2,7474;2,8131;4,1405;1,3389;4,0014;5,8407;0,1704;3,0812;0,1509;0,5554;2,8043;0,4907;0,4474;0,5466;0,9318;2,117;1,4376;0,9803;0,6182;0,0848;0,2484;0,3147;1,2028;1,0431;0,074;2,8783;5,9302;0,3432;0,6116;5,2719
2015-05-28;0,1122;3,7858;2,9063;0,4883;3,0352;2,7413;2,8061;4,1419;1,3395;4,0014;5,8059;0,1701;3,0559;0,1509;0,5554;2,8043;0,4882;0,4476;0,5458;0,9317;2,1177;1,4247;0,9773;0,6154;0,0849;0,2475;0,3141;1,2047;1,0392;0,0724;2,8833;5,9314;0,3424;0,6113;5,296
2015-05-29;0,1119;3,7671;2,8845;0,4862;3,0288;2,6813;2,7952;4,1301;1,3351;3,991;5,759;0,1786;3,0437;0,1506;0,5536;2,8001;0,4852;0,4437;0,5453;0,9297;2,1117;1,4144;0,9737;0,6117;0,0846;0,2457;0,3101;1,1926;1,0342;0,0716;2,8731;5,9065;0,3399;0,6079;5,2673
2015-06-01;0,1124;3,785;2,8949;0,4882;3,032;2,6912;2,801;4,126;1,3323;3,9984;5,7658;0,1783;3,0521;0,1505;0,5532;2,7992;0,4811;0,4412;0,5453;0,9278;2,1096;1,4115;0,9768;0,6124;0,085;0,2456;0,3086;1,1915;1,0331;0,0713;2,8377;5,95;0,3403;0,6098;5,2299
2015-06-02;0,1115;3,7676;2,8958;0,4857;3,0106;2,6761;2,7773;4,1374;1,3373;4,0019;5,744;0,1794;3,0249;0,1509;0,5547;2,8031;0,4767;0,4408;0,5456;0,9311;2,1154;1,4047;0,9747;0,6035;0,0843;0,2433;0,3063;1,1906;1,036;0,0707;2,8642;5,9;0,3385;0,6089;5,2487
2015-06-03;0,1102;3,7108;2,8846;0,4786;2,9846;2,6517;2,7535;4,1307;1,3242;3,969;5,6682;0,1765;2,9844;0,1503;0,5538;2,7967;0,4754;0,44;0,546;0,9309;2,112;1,3815;0,9635;0,5961;0,0828;0,24;0,3027;1,1838;1,0066;0,0698;2,8005;5,7954;0,3351;0,5982;5,2143
2015-06-05;0,1096;3,6949;2,8421;0,4765;2,9497;2,6337;2,7409;4,16;1,335;3,9619;5,6545;0,176;2,9615;0,1518;0,5576;2,8013;0,4707;0,4437;0,5503;0,9366;2,127;1,3866;0,9613;0,5876;0,0823;0,2372;0,2972;1,176;0,9927;0,0658;2,778;5,7858;0,332;0,5954;5,1805
2015-06-08;0,1104;3,7381;2,853;0,4821;3,0026;2,6376;2,7433;4,1559;1,3247;3,975;5,6915;0,1771;2,9808;0,1515;0,5571;2,8014;0,4702;0,4445;0,5503;0,9319;2,1249;1,3447;0,9646;0,5872;0,0828;0,2377;0,2967;1,1891;1,0001;0,0665;2,7752;5,8239;0,3329;0,6011;5,192
2015-06-09;0,1095;3,6975;2,8353;0,4769;2,9795;2,6284;2,7305;4,1705;1,3337;3,986;5,6518;0,1748;2,9741;0,1524;0,5591;2,7962;0,4708;0,4454;0,552;0,9332;2,1323;1,3419;0,9636;0,5858;0,0821;0,2363;0,2955;1,1851;0,985;0,066;2,7739;5,7819;0,3301;0,595;5,2179
2015-06-10;0,1092;3,676;2,8535;0,4741;3,0031;2,6436;2,736;4,1602;1,3296;3,9655;5,6748;0,1738;2,9967;0,1522;0,5576;2,7911;0,4775;0,4445;0,5517;0,929;2,1271;1,3429;0,9611;0,5883;0,0818;0,2373;0,2975;1,1906;0,9845;0,0674;2,7744;5,7617;0,3313;0,5915;5,1915
2015-06-11;0,1092;3,6817;2,8523;0,4749;2,992;2,5846;2,7337;4,1481;1,3263;3,9352;5,6936;0,1741;2,9801;0,1522;0,556;2,7746;0,4731;0,4477;0,5494;0,9285;2,1209;1,3412;0,9618;0,5833;0,0814;0,2374;0,2965;1,181;0,983;0,0676;2,7526;5,7597;0,3311;0,5938;5,177
2015-06-12;0,1099;3,7094;2,8516;0,4785;3,0097;2,5822;2,7456;4,1423;1,3292;3,9579;5,7432;0,1762;2,9976;0,1517;0,5552;2,7819;0,4746;0,4488;0,5476;0,9272;2,1179;1,3627;0,9643;0,5884;0,0818;0,2407;0,2982;1,1973;0,9861;0,0673;2,7615;5,7821;0,3319;0,5949;5,1856
2015-06-15;0,1095;3,6905;2,8485;0,4761;2,9915;2,5733;2,739;4,1486;1,3261;3,9665;5,7305;0,1741;2,988;0,1519;0,5561;2,7862;0,475;0,4509;0,5477;0,9262;2,1211;1,3469;0,9598;0,5846;0,0816;0,2392;0,2976;1,1813;0,9818;0,0669;2,7657;5,768;0,3303;0,5942;5,1873
2015-06-16;0,1097;3,6933;2,8543;0,4765;2,9949;2,5773;2,7449;4,1595;1,329;3,9654;5,7436;0,1698;2,989;0,1524;0,5577;2,7916;0,4748;0,4512;0,5486;0,9263;2,1267;1,347;0,9638;0,5825;0,0817;0,2391;0,2967;1,1818;0,9849;0,0683;2,7647;5,7551;0,3301;0,594;5,2073
2015-06-17;0,1094;3,6873;2,8332;0,4757;2,991;2,5556;2,7384;4,1535;1,3302;3,9815;5,7981;0,1744;2,9772;0,1522;0,5569;2,7895;0,4743;0,4507;0,5476;0,926;2,1236;1,3466;0,9622;0,5803;0,0817;0,2392;0,2965;1,1931;0,9813;0,0682;2,7699;5,7532;0,3296;0,5932;5,2101
2015-06-18;0,1087;3,6556;2,847;0,4715;3,0021;2,5322;2,7471;4,1615;1,339;3,9817;5,8089;0,1728;2,9761;0,1527;0,5579;2,7948;0,4736;0,4528;0,5494;0,9284;2,1277;1,3461;0,9589;0,5762;0,0814;0,2401;0,3001;1,1947;0,9852;0,0687;2,7688;5,7337;0,3312;0,5876;5,1964
2015-06-19;0,1095;3,6879;2,8646;0,4757;3,0176;2,5458;2,7572;4,1715;1,3331;3,9957;5,8449;0,1699;2,9982;0,1533;0,5591;2,8034;0,4735;0,4525;0,5507;0,9296;2,1328;1,3553;0,9618;0,5858;0,0818;0,2402;0,3003;1,2048;0,9855;0,0681;2,7754;5,7913;0,3328;0,5938;5,1841
2015-06-22;0,1094;3,6799;2,8605;0,4746;3,0006;2,538;2,7605;4,1724;1,339;3,9985;5,8384;0,1692;2,9903;0,1534;0,5592;2,8078;0,4758;0,4532;0,5506;0,9304;2,1333;1,3717;0,9592;0,5815;0,0817;0,24;0,3027;1,1866;0,9858;0,0687;2,7623;5,7922;0,3344;0,5919;5,2145
2015-06-23;0,1098;3,704;2,8612;0,4779;3,0034;2,5369;2,7687;4,1637;1,3469;3,9884;5,8499;0,1752;2,9955;0,1532;0,5581;2,8048;0,476;0,4524;0,5498;0,9295;2,1288;1,3866;0,9803;0,5865;0,0822;0,2418;0,3051;1,1987;0,9906;0,0682;2,7583;5,8242;0,3353;0,5965;5,1879
2015-06-24;0,1099;3,7103;2,8781;0,4787;3,0201;2,5551;2,7652;4,164;1,342;3,9891;5,8615;0,171;2,996;0,1531;0,558;2,8154;0,4755;0,4518;0,5489;0,9315;2,1291;1,3878;0,9842;0,5852;0,0824;0,2415;0,3054;1,2059;0,9891;0,0684;2,8088;5,8389;0,3349;0,5977;5,2313
2015-06-25;0,1105;3,7305;2,8849;0,4813;3,0125;2,5722;2,7781;4,1737;1,3377;3,982;5,8549;0,1764;3,0157;0,153;0,5595;2,822;0,4768;0,4529;0,5499;0,9372;2,134;1,3986;0,9891;0,589;0,0827;0,2407;0,3078;1,2043;0,9928;0,0682;2,8058;5,8694;0,3356;0,6009;5,2348
2015-06-26;0,1104;3,7275;2,8725;0,4808;3,018;2,5624;2,7711;4,1764;1,3359;3,996;5,8711;0,1762;3,0204;0,1536;0,5598;2,8276;0,4777;0,4518;0,5506;0,9371;2,1353;1,4003;0,983;0,5902;0,0827;0,2401;0,3072;1,1918;0,989;0,0678;2,7964;5,862;0,3329;0,6002;5,2397
2015-06-29;0,1114;3,7671;2,8853;0,486;3,0561;2,5732;2,7915;4,1893;1,336;4,0208;5,9171;0,1795;3,0644;0,1539;0,5616;2,8373;0,4776;0,453;0,5518;0,9323;2,142;1,4036;0,9903;0,5929;0,0835;0,2411;0,3071;1,2009;0,9952;0,0681;2,823;5,8967;0,3354;0,6067;5,2606
2015-06-30;0,1115;3,7645;2,8899;0,4856;3,0361;2,5475;2,7969;4,1944;1,3312;4,0412;5,918;0,178;3,0843;0,1538;0,5622;2,8437;0,4775;0,4558;0,5521;0,9349;2,1445;1,3993;0,9985;0,5885;0,0835;0,2395;0,3074;1,2049;0,9968;0,0676;2,8113;5,9022;0,3372;0,607;5,2867
2015-07-01;0,1115;3,7625;2,9004;0,4852;3,0087;2,5508;2,7935;4,1923;1,3322;4,0097;5,891;0,179;3,0614;0,1539;0,5619;2,848;0,4793;0,454;0,5524;0,9369;2,1435;1,4054;0,9962;0,5884;0,0834;0,239;0,3094;1,2115;1,0031;0,0678;2,8033;5,918;0,336;0,6063;5,2695
2015-07-02;0,112;3,7859;2,8794;0,4884;2,9996;2,5307;2,7997;4,1935;1,3345;3,9974;5,9063;0,179;3,0653;0,1539;0,5621;2,8508;0,4782;0,4496;0,5524;0,9377;2,1441;1,4011;0,9992;0,5924;0,0838;0,2395;0,3069;1,2022;1,0027;0,068;2,844;5,9605;0,3362;0,6102;5,2973
2015-07-03;0,1117;3,7726;2,845;0,4866;3,0039;2,5236;2,7978;4,1896;1,3325;4,0038;5,8963;0,1798;3,066;0,154;0,5618;2,8481;0,4746;0,4473;0,5517;0,9351;2,1421;1,4022;1,0008;0,5939;0,0838;0,2405;0,307;1,2147;0,9982;0,0677;2,8308;5,949;0,3357;0,6076;5,2979
2015-07-06;0,1122;3,796;2,8474;0,4896;3,0144;2,5383;2,8127;4,199;1,3308;4,0193;5,9066;0,1786;3,0968;0,1548;0,5628;2,8555;0,4704;0,4474;0,5533;0,936;2,1469;1,4086;1,0061;0,5959;0,0842;0,2403;0,3057;1,2071;0,996;0,0672;2,8343;5,9828;0,3373;0,6104;5,3098
2015-07-07;0,1128;3,8313;2,8509;0,4942;3,0192;2,5404;2,8252;4,2026;1,331;4,0443;5,9422;0,1812;3,1243;0,155;0,5633;2,8609;0,4678;0,4496;0,5549;0,9376;2,1487;1,4276;1,0132;0,5972;0,0847;0,2427;0,3069;1,2167;1,0035;0,0671;2,8434;6,0456;0,338;0,6172;5,3369
2015-07-08;0,1123;3,8225;2,8285;0,4929;3,0035;2,5496;2,8194;4,2213;1,3292;4,0545;5,8883;0,1745;3,1426;0,1556;0,5657;2,8746;0,4637;0,4493;0,5577;0,9412;2,1583;1,418;1,0091;0,5888;0,0845;0,2413;0,3052;1,1972;1,0032;0,0671;2,8854;6,0162;0,3363;0,6156;5,3869
2015-07-09;0,1128;3,829;2,8537;0,4938;3,0081;2,5721;2,833;4,2277;1,3344;4,0304;5,8902;0,181;3,1528;0,1558;0,5666;2,8633;0,4652;0,4512;0,5586;0,9434;2,1616;1,4305;1,0098;0,5871;0,0847;0,242;0,306;1,1829;1,0088;0,0671;2,8653;6,0288;0,3376;0,6168;5,353
2015-07-10;0,1111;3,7709;2,8098;0,4864;2,9648;2,5449;2,7926;4,1905;1,3414;4,0081;5,8278;0,1716;3,087;0,1544;0,5615;2,8333;0,4692;0,4459;0,5536;0,9403;2,1425;1,4144;0,9994;0,584;0,0836;0,2394;0,3039;1,1704;0,9944;0,0664;2,8526;5,9436;0,3336;0,6071;5,2977
2015-07-13;0,1104;3,7543;2,7882;0,4844;2,9491;2,5176;2,7736;4,155;1,3395;3,9636;5,8295;0,1714;3,0423;0,1532;0,5568;2,815;0,4664;0,4439;0,5483;0,9373;2,1245;1,4118;0,9951;0,5794;0,0832;0,2376;0,3012;1,1857;0,9866;0,0661;2,8027;5,915;0,3317;0,6047;5,218
2015-07-14;0,1106;3,7645;2,7952;0,486;2,9446;2,518;2,7687;4,1545;1,3338;3,9911;5,826;0,1712;3,0514;0,1534;0,5567;2,8118;0,463;0,4417;0,5483;0,9377;2,1241;1,4274;0,9973;0,5856;0,0833;0,2392;0,3032;1,1987;0,9892;0,0661;2,832;5,9363;0,3297;0,6066;5,26
2015-07-15;0,11;3,747;2,794;0,4834;2,937;2,5075;2,7491;4,1319;1,3293;3,9595;5,8604;0,1703;3,0319;0,1526;0,5537;2,7984;0,462;0,4398;0,5451;0,9329;2,1126;1,4189;0,9957;0,5839;0,0829;0,2391;0,3029;1,1926;0,9855;0,0662;2,8243;5,9103;0,3274;0,6035;5,2333
2015-07-16;0,1102;3,7694;2,7849;0,4863;2,9171;2,4611;2,7589;4,1111;1,331;3,9469;5,8877;0,1718;3,0419;0,1517;0,5509;2,7844;0,4637;0,4425;0,5418;0,9304;2,102;1,423;0,9966;0,586;0,0833;0,2386;0,3037;1,2004;0,9903;0,0661;2,8129;5,9405;0,3284;0,6071;5,2191
2015-07-17;0,1103;3,7676;2,7864;0,486;2,9017;2,4606;2,7593;4,1021;1,3287;3,9332;5,8934;0,1716;3,036;0,1516;0,5498;2,783;0,4623;0,4396;0,5396;0,9283;2,0973;1,4207;0,9938;0,5854;0,0833;0,2382;0,3057;1,1937;0,992;0,0663;2,8232;5,9352;0,3286;0,6065;5,2522
2015-07-20;0,1101;3,7868;2,7935;0,4885;2,9176;2,4886;2,76;4,1083;1,3282;3,935;5,896;0,1713;3,0469;0,1519;0,5506;2,7872;0,4616;0,4382;0,541;0,9301;2,1005;1,4171;0,9903;0,5866;0,0835;0,2379;0,3045;1,1871;0,9947;0,0666;2,8372;5,9584;0,3278;0,6099;5,2481
2015-07-21;0,1098;3,7875;2,7918;0,4886;2,9152;2,5036;2,7682;4,1112;1,3295;3,9402;5,8984;0,1725;3,0463;0,1518;0,551;2,791;0,4599;0,4385;0,5411;0,9318;2,1021;1,4094;0,992;0,5828;0,0838;0,2366;0,3052;1,1845;0,9939;0,0665;2,8382;5,9552;0,3281;0,6098;5,2605
2015-07-22;0,1087;3,7629;2,7884;0,4856;2,9004;2,4896;2,7603;4,1174;1,3359;3,9269;5,8824;0,1703;3,0417;0,1521;0,5518;2,7971;0,463;0,4394;0,5426;0,9322;2,1052;1,3882;0,9887;0,578;0,0833;0,2347;0,3045;1,1842;0,9924;0,0659;2,8201;5,923;0,3265;0,606;5,2634
2015-07-23;0,1082;3,7559;2,7845;0,4847;2,8956;2,5135;2,7499;4,1285;1,3371;3,9357;5,8581;0,1698;3,0343;0,1527;0,5533;2,7971;0,4608;0,4386;0,5448;0,9341;2,1109;1,3775;0,9834;0,5743;0,0828;0,2338;0,3022;1,166;0,9958;0,0655;2,8239;5,8983;0,3235;0,6049;5,2753
2015-07-24;0,1077;3,7654;2,748;0,4858;2,8915;2,4763;2,7465;4,1195;1,3284;3,9159;5,8325;0,17;3,0374;0,1524;0,5521;2,79;0,4592;0,4385;0,5434;0,9314;2,1062;1,3794;0,9842;0,5728;0,0828;0,2322;0,3017;1,1457;0,9885;0,0648;2,79;5,8913;0,3218;0,6067;5,2284
2015-07-27;0,1075;3,7455;2,73;0,4833;2,8814;2,4766;2,737;4,1495;1,3315;3,915;5,8149;0,1703;3,033;0,1535;0,5561;2,8113;0,4586;0,4389;0,5457;0,9383;2,1216;1,3572;0,9821;0,5669;0,0822;0,2306;0,2971;1,1164;0,9803;0,0634;2,8113;5,8382;0,3208;0,6032;5,284
2015-07-28;0,1069;3,7303;2,7276;0,4813;2,8664;2,4875;2,7304;4,128;1,3328;3,8679;5,8145;0,1689;3,0152;0,1527;0,5532;2,7901;0,4557;0,437;0,5444;0,9348;2,1106;1,3504;0,9874;0,5602;0,082;0,2294;0,2966;1,1096;0,9781;0,0621;2,7575;5,8305;0,3199;0,6008;5,2204
2015-07-29;0,1072;3,7471;2,7426;0,4834;2,8942;2,5051;2,7447;4,1452;1,3394;3,8946;5,8519;0,169;3,0308;0,1532;0,5555;2,8065;0,4611;0,4368;0,5457;0,9377;2,1194;1,354;0,9914;0,5629;0,0823;0,2303;0,2982;1,1136;0,9839;0,0626;2,7839;5,8668;0,3235;0,6037;5,2539
2015-07-30;0,1076;3,7754;2,7583;0,4872;2,9105;2,5061;2,7528;4,1429;1,3432;3,8928;5,8978;0,1765;3,0412;0,1531;0,5553;2,8068;0,4636;0,4379;0,5458;0,9404;2,1182;1,3634;0,9979;0,5665;0,0828;0,2317;0,2989;1,1341;0,9884;0,0639;2,7889;5,9062;0,3227;0,6078;5,2547
2015-07-31;0,1076;3,7929;2,7586;0,4892;2,9101;2,4843;2,7557;4,1488;1,3422;3,9355;5,9045;0,1798;3,0529;0,1534;0,556;2,8108;0,4631;0,4405;0,5463;0,9412;2,1212;1,3609;1,0026;0,5646;0,083;0,2333;0,2976;1,1245;0,9888;0,0628;2,8223;5,9112;0,3236;0,611;5,2806
2015-08-03;0,1075;3,7705;2,7499;0,4863;2,866;2,4853;2,7374;4,136;1,3449;3,8977;5,8901;0,1745;3,0362;0,1529;0,5543;2,806;0,4594;0,4368;0,5449;0,9394;2,1147;1,3583;1,0005;0,5591;0,0825;0,2336;0,2967;1,1015;0,9789;0,0603;2,7758;5,8951;0,323;0,6071;5,2599
2015-08-04;0,1079;3,7792;2,7923;0,4875;2,8821;2,4973;2,7462;4,1463;1,3459;3,9059;5,8905;0,1738;3,049;0,1533;0,5557;2,813;0,4588;0,4375;0,5468;0,9414;2,1199;1,3639;0,9976;0,5554;0,0828;0,2345;0,2992;1,0976;0,9821;0,0601;2,803;5,9191;0,3249;0,6086;5,2792
2015-08-05;0,1092;3,8359;2,8259;0,4948;2,9099;2,5084;2,7708;4,1655;1,3497;3,9144;5,9776;0,176;3,084;0,1541;0,5582;2,8366;0,4634;0,4396;0,5498;0,944;2,1298;1,3757;1,008;0,5623;0,0839;0,2355;0,3007;1,1052;0,9897;0,061;2,8183;6,0113;0,3275;0,6177;5,2957
2015-08-06;0,1091;3,8385;2,8107;0,4952;2,914;2,5078;2,7696;4,1798;1,3463;3,9033;5,9921;0,1773;3,0738;0,1546;0,5602;2,8463;0,4639;0,4399;0,5524;0,9475;2,1371;1,377;1,0062;0,563;0,0838;0,2342;0,3004;1,0994;0,9893;0,0599;2,8434;6,0206;0,3285;0,6179;5,3385
2015-08-07;0,109;3,8326;2,825;0,4944;2,9219;2,5144;2,7646;4,1868;1,3487;3,8989;5,9505;0,1816;3,072;0,1549;0,5611;2,8501;0,4636;0,4373;0,5548;0,9487;2,1407;1,3777;1,0058;0,5644;0,0838;0,2348;0,3014;1,0843;0,9759;0,0596;2,8289;6,0065;0,329;0,6169;5,3514
2015-08-10;0,1088;3,8246;2,8174;0,4933;2,9021;2,5118;2,7572;4,1933;1,3486;3,8937;5,9169;0,1783;3,0667;0,1551;0,562;2,8545;0,4632;0,4366;0,5569;0,9506;2,144;1,3704;1,0033;0,5641;0,0835;0,2358;0,3012;1,0902;0,9703;0,0593;2,8238;5,9969;0,3285;0,6159;5,3328
